adversario,altura,ano_nascimento,assistencias,bloqueios,carrinhos,chutes_certos,chutes_total,cidade_nascimento,codigo,cruzamentos,faltas_cometidas,faltas_sofridas,gols,impedimentos,nome,pais_nascimento,passes,peso,posicao,roubadas,time
Algeria,1.89,"24 April, 1987",0,0,3,0,2,Sint-Niklaas,348329,2,3,1,0,0,Jan Vertonghen,Belgium,49,86,Defender,7,Belgium
Algeria,1.83,"12 January, 1989",0,0,4,2,3,Liege,347225,0,2,5,0,0,Axel Witsel,Belgium,68,76,Midfielder,9,Belgium
Algeria,1.85,"16 July, 1987",0,0,2,0,1,Wilrijk,348248,0,4,2,0,0,Moussa Dembele,Belgium,48,82,Midfielder,4,Belgium
Algeria,1.87,"2 August, 1989",0,0,2,2,3,Liege,443052,0,2,0,0,0,Nacer Chadli,Belgium,27,80,Midfielder,0,Belgium
Algeria,1.81,"28 June, 1991",1,0,1,1,1,Drongen,483710,4,1,0,0,0,Kevin De Bruyne,Belgium,37,68,Midfielder,6,Belgium
Algeria,1.72,"7 January, 1991",1,0,0,0,0,La Louviere,397817,4,1,4,0,0,Eden Hazard,Belgium,31,56,Midfielder,3,Belgium
Algeria,1.90,"13 May, 1993",0,0,2,0,0,Antwerp,499317,0,1,0,0,0,Romelu Lukaku,Belgium,10,100,Forward,0,Belgium
Algeria,1.94,"22 November, 1987",0,0,0,2,2,Etterbeek,347213,0,1,0,1,2,Marouane Fellaini,Belgium,5,85,Midfielder,1,Belgium
Algeria,1.64,"6 May, 1987",0,0,0,1,1,Leuven,443066,4,2,2,1,0,Dries Mertens,Belgium,7,61,Midfielder,3,Belgium
Algeria,1.85,"18 April, 1995",0,0,1,1,1,Ostend,724860,1,1,0,0,0,Divock Origi,Belgium,1,75,Forward,0,Belgium
Algeria,1.88,"20 March, 1985",0,0,0,0,0,Bruges,347082,0,0,0,0,0,Nicolas Lombaerts,Belgium,0,83,Defender,0,Belgium
Algeria,1.85,"24 October, 1987",0,0,0,0,0,Likasi,347131,0,0,0,0,0,Anthony Vanden Borre,DR Congo,0,89,Defender,0,Belgium
Algeria,1.73,"15 April, 1988",0,0,0,0,0,Mechelen,347218,0,0,0,0,0,Steven Defour,Belgium,0,70,Midfielder,0,Belgium
Algeria,1.80,"5 August, 1985",0,0,0,0,0,Farciennes,347254,0,0,0,0,0,Laurent Ciman,Belgium,0,70,Defender,0,Belgium
Algeria,1.79,"5 October, 1987",0,0,0,0,0,Liege,347734,0,0,0,0,0,Kevin Mirallas,Belgium,0,72,Forward,0,Belgium
Algeria,1.78,"14 November, 1985",0,0,0,0,0,Kapellen,348168,0,0,0,0,0,Thomas Vermaelen,Belgium,0,75,Defender,0,Belgium
Algeria,1.80,"5 February, 1995",0,0,0,0,0,Brussels,735764,0,0,0,0,0,Adnan Januzaj,Belgium,0,75,Midfielder,0,Belgium
Belgium,1.82,"30 August, 1983",0,1,3,0,0,Dijon,459424,0,3,2,0,0,Mehdi Mostefa,France,13,82,Midfielder,4,Algeria
Belgium,1.89,"7 October, 1982",0,1,1,0,0,Longvic,376672,0,0,2,0,0,Madjid Bouguerra,France,25,89,Defender,9,Algeria
Belgium,1.87,"2 September, 1986",0,0,1,0,0,Algiers,520909,0,0,0,0,0,Rafik Halliche,Algeria,16,77,Defender,6,Algeria
Belgium,1.84,"1 February, 1991",0,2,2,0,0,Saint-Priest-en-Jarez,575270,1,2,0,0,0,Faouzi Ghoulam,France,23,80,Defender,10,Algeria
Belgium,1.79,"29 February, 1992",0,0,2,0,0,Castres,543904,1,3,4,0,0,Saphir Taider,France,18,73,Midfielder,7,Algeria
Belgium,1.80,"15 May, 1985",0,0,2,0,1,Lyon,347810,0,1,1,0,0,Carl Medjani,France,11,77,Defender,3,Algeria
Belgium,1.89,"24 November, 1994",0,1,3,0,0,Lille,797903,1,2,0,0,0,Nabil Bentaleb,France,21,68,Midfielder,4,Algeria
Belgium,1.77,"26 December, 1989",0,0,1,1,1,Levallois-Perret,440563,1,0,3,1,0,Sofiane Feghouli,France,11,71,Forward,3,Algeria
Belgium,1.79,"21 February, 1991",0,0,3,0,1,Sarcelles,605046,1,3,3,0,0,Riyad Mahrez,France,11,66,Forward,3,Algeria
Belgium,1.77,"25 November, 1987",0,1,4,0,0,Chlef,619171,1,2,2,0,0,El Arabi Soudani,Algeria,5,75,Forward,2,Algeria
Belgium,1.75,"15 March, 1984",0,0,0,0,0,Paris,374914,0,0,1,0,0,Mehdi Lacen,France,2,72,Midfielder,0,Algeria
Belgium,1.83,"20 April, 1990",0,0,0,0,0,Marseille,698366,0,1,0,0,0,Nabil Ghilas,France,1,85,Forward,0,Algeria
Belgium,1.88,"18 June, 1988",0,0,0,0,0,Algiers,657130,0,1,0,0,0,Islam Slimani,Algeria,6,79,Forward,0,Algeria
Belgium,1.88,"14 May, 1984",0,0,0,0,0,Saint-Maurice,347681,0,0,0,0,0,Hassan Yebda,France,0,80,Midfielder,0,Algeria
Belgium,1.71,"8 February, 1990",0,0,0,0,0,Paris,397897,0,0,0,0,0,Yacine Brahimi,France,0,68,Midfielder,0,Algeria
Belgium,1.79,"9 October, 1984",0,0,0,0,0,Zighoud Youcef,402037,0,0,0,0,0,Djamel Mesbah,Algeria,0,74,Defender,0,Algeria
Belgium,1.84,"22 October, 1991",0,0,0,0,0,Chalons-au-Champagne,558856,0,0,0,0,0,Aissa Mandi,France,0,78,Defender,0,Algeria
Belgium,1.87,"5 March, 1988",0,0,0,0,0,Tolouse,577897,0,0,0,0,0,Liassine Cadamuro,France,0,81,Defender,0,Algeria
Belgium,1.90,"1 January, 1989",0,0,0,0,0,Mekla,706676,0,0,0,0,0,Esseid Belkalem,Algeria,0,90,Defender,0,Algeria
Belgium,1.68,"31 January, 1987",0,0,0,0,0,Setif,719156,0,0,0,0,0,Abdelmoumene Djabou,Algeria,0,66,Forward,0,Algeria
Algeria,1.98,"11 May, 1992",0,0,0,0,0,Bree,496415,0,0,0,0,0,Thibaut Courtois,Belgium,0,91,Goalkeeper,0,Belgium
Algeria,1.87,"11 August, 1985",0,0,0,0,0,Tielt,346988,0,0,0,0,0,Sammy Bossut,Belgium,0,74,Goalkeeper,0,Belgium
Algeria,1.93,"6 March, 1988",0,0,0,0,0,Sint-Truiden,347350,0,0,0,0,0,Simon Mignolet,Belgium,0,87,Goalkeeper,0,Belgium
Belgium,1.87,"19 March, 1985",0,0,0,0,0,Mila,536847,0,0,0,0,0,Mohamed Zemmamouche,Algeria,0,82,Goalkeeper,0,Algeria
Belgium,1.82,"9 January, 1985",0,0,0,0,0,Roanne,706821,0,0,0,0,0,Cedric Si Mohamed,France,0,68,Goalkeeper,0,Algeria
Mexico,1.75,"6 May, 1983",0,1,3,0,0,Juazeiro,348634,5,2,2,0,0,Dani Alves,Brazil,47,64,Defender,5,Brazil
Mexico,1.82,"22 September, 1984",0,1,3,1,1,Rio de Janeiro,375843,0,1,1,0,0,Thiago Silva,Brazil,40,79,Defender,6,Brazil
Mexico,1.89,"22 April, 1987",0,1,2,1,1,Sao Paulo,409128,0,2,0,0,0,David Luiz,Brazil,37,84,Defender,4,Brazil
Mexico,1.74,"12 May, 1988",0,1,3,0,1,Rio de Janeiro,356026,4,1,0,0,0,Marcelo,Brazil,51,75,Defender,8,Brazil
Mexico,1.81,"25 July, 1988",0,1,0,1,2,Sao Paulo,545294,0,2,0,0,0,Paulinho,Brazil,18,71,Midfielder,2,Brazil
Mexico,1.81,"9 September, 1991",0,1,5,1,2,Americana,466295,1,0,1,0,0,Oscar,Brazil,34,66,Midfielder,4,Brazil
Mexico,1.88,"23 July, 1987",0,1,4,0,1,Pindamonhangaba,410479,0,1,4,0,0,Luiz Gustavo,Brazil,33,80,Midfielder,8,Brazil
Mexico,1.81,"24 March, 1987",0,0,2,0,0,Barra do Pirai,440827,1,2,1,0,0,Ramires,Brazil,10,73,Midfielder,1,Brazil
Mexico,1.86,"3 October, 1983",0,1,0,2,2,Teofilo Otoni,347711,0,0,1,0,4,Fred,Brazil,6,90,Forward,0,Brazil
Mexico,1.75,"5 February, 1992",0,0,1,2,3,Mogi das Cruzes,555042,6,1,5,0,0,Neymar,Brazil,26,65,Forward,3,Brazil
Mexico,1.66,"8 September, 1992",0,0,0,0,0,Belo Horizonte,589316,3,1,1,0,0,Bernard,Brazil,11,52,Forward,0,Brazil
Mexico,1.91,"20 March, 1987",0,0,0,0,1,Sao Paulo,409159,0,0,0,0,1,Jo,Brazil,2,78,Forward,0,Brazil
Mexico,1.76,"9 August, 1988",0,0,0,0,0,Ribeirao Pires,388493,0,0,1,0,0,Willian,Brazil,3,70,Midfielder,1,Brazil
Mexico,1.77,"27 August, 1981",0,0,0,0,0,Cachoeiro do Itapemirim,346567,0,0,0,0,0,Maxwell,Brazil,0,73,Defender,0,Brazil
Mexico,1.86,"26 July, 1981",0,0,0,0,0,Novo Hamburgo,346587,0,0,0,0,0,Maicon,Brazil,0,77,Defender,0,Brazil
Mexico,1.89,"18 October, 1983",0,0,0,0,0,Salvador de Bahia,347258,0,0,0,0,0,Dante,Brazil,0,87,Defender,0,Brazil
Mexico,1.79,"4 May, 1985",0,0,0,0,0,Londrina,348958,0,0,0,0,0,Fernandinho,Brazil,0,67,Midfielder,0,Brazil
Mexico,1.80,"29 May, 1985",0,0,0,0,0,Recife,359280,0,0,0,0,0,Hernanes,Brazil,0,76,Midfielder,0,Brazil
Mexico,1.86,"14 October, 1986",0,0,0,0,0,Marechal Candido Rondon,456926,0,0,0,0,0,Henrique,Brazil,0,73,Defender,0,Brazil
Mexico,1.79,"25 July, 1986",0,0,0,0,0,Campina Grande,471521,0,0,0,0,0,Hulk,Brazil,0,80,Forward,0,Brazil
Brazil,1.78,"6 March, 1986",0,1,4,0,1,Concordia,375518,1,3,3,0,0,Paul Aguilar,Mexico,25,65,Defender,0,Mexico
Brazil,1.91,"20 October, 1981",0,0,2,0,0,Mazatlan,368436,0,2,0,0,0,Francisco Rodríguez,Mexico,29,84,Defender,3,Mexico
Brazil,1.84,"13 February, 1979",0,1,3,0,0,Zamora,348468,0,0,2,0,0,Rafael Márquez,Mexico,28,74,Defender,15,Mexico
Brazil,1.82,"17 January, 1988",0,1,2,0,0,Culiacan,359565,1,0,0,0,0,Héctor Moreno,Mexico,23,80,Defender,3,Mexico
Brazil,1.78,"25 June, 1988",0,1,2,0,2,Veracruz,375578,3,1,1,0,0,Miguel Layún,Mexico,24,64,Defender,7,Mexico
Brazil,1.80,"19 April, 1990",0,0,3,0,2,Mexico City,492556,0,2,0,0,0,Héctor Herrera,Mexico,40,72,Midfielder,5,Mexico
Brazil,1.64,"14 March, 1988",0,1,3,0,1,Celaya,685141,0,2,1,0,0,Jose Vazquez,Mexico,34,68,Midfielder,6,Mexico
Brazil,1.67,"28 September, 1986",0,1,1,0,3,Guadalajara,373962,4,3,2,0,0,Andrés Guardado,Mexico,26,67,Defender,6,Mexico
Brazil,1.79,"11 May, 1989",0,1,1,2,2,Monterrey,390080,1,1,1,0,0,Giovani Dos Santos,Mexico,23,71,Forward,3,Mexico
Brazil,1.77,"12 January, 1984",0,0,3,0,0,Torreon,369575,0,3,0,0,0,Oribe Peralta,Mexico,13,68,Forward,2,Mexico
Brazil,1.71,"21 July, 1989",0,0,0,0,0,Guadalajara,419772,0,1,0,0,0,Marco Fabián,Mexico,4,65,Midfielder,0,Mexico
Brazil,1.75,"1 June, 1988",0,0,0,0,1,Guadalajara,375893,0,0,3,0,0,Javier Hernández,Mexico,1,62,Forward,0,Mexico
Brazil,1.86,"5 May, 1991",0,0,0,1,1,Tepeji del Rio,618109,0,0,0,0,0,Raúl Jiménez,Mexico,1,76,Forward,0,Mexico
Brazil,1.76,"2 April, 1980",0,0,0,0,0,Ocotlan,347953,0,0,0,0,0,Carlos Salcido,Mexico,0,70,Defender,0,Mexico
Brazil,1.73,"28 August, 1990",0,0,0,0,0,Lagos de Moreno,509598,0,0,0,0,0,Isaac Brizuela,Mexico,0,59,Midfielder,0,Mexico
Brazil,1.76,"8 March, 1991",0,0,0,0,0,Ciudad Victoria,540218,0,0,0,0,0,Alan Pulido,Mexico,0,60,Forward,0,Mexico
Brazil,1.76,"29 March, 1990",0,0,0,0,0,Ciudad Victoria,544125,0,0,0,0,0,Carlos Pena,Mexico,0,75,Midfielder,0,Mexico
Brazil,1.89,"19 September, 1992",0,0,0,0,0,Mexico City,544254,0,0,0,0,0,Diego Reyes,Mexico,0,65,Defender,0,Mexico
Brazil,1.75,"12 April, 1989",0,0,0,0,0,Sacramento,544563,0,0,0,0,0,Miguel Ángel Ponce,United States,0,77,Defender,0,Mexico
Brazil,1.66,"11 February, 1990",0,0,0,0,0,Oaxaca,552821,0,0,0,0,0,Javier Aquino,Mexico,0,59,Midfielder,0,Mexico
Mexico,1.78,"3 September, 1979",0,0,0,0,0,Rio de Janeiro,346589,0,0,0,0,0,Júlio César,Brazil,0,79,Goalkeeper,0,Brazil
Mexico,1.95,"21 January, 1983",0,0,0,0,0,Santo Anastacio,359665,0,0,0,0,0,Victor,Brazil,0,84,Goalkeeper,0,Brazil
Mexico,1.90,"2 January, 1983",0,0,0,0,0,Sao Vicente,442973,0,0,0,0,0,Jefferson,Brazil,0,93,Goalkeeper,0,Brazil
Brazil,1.78,"26 January, 1981",0,0,0,0,0,Guadalajara,368221,0,0,0,0,0,José de Jesús Corona,Mexico,0,82,Goalkeeper,0,Mexico
Brazil,1.88,"18 September, 1982",0,0,0,0,0,Guadalajara,371511,0,0,0,0,0,Alfredo Talavera,Mexico,0,86,Goalkeeper,0,Mexico
Korea Republic,1.77,"9 February, 1984",1,0,4,2,2,Irkutsk,606860,4,1,0,0,0,Andrey Eshchenko,USSR,61,62,Defender,1,Russia
Korea Republic,1.86,"14 July, 1979",0,1,2,1,1,Moscow,348910,0,1,1,0,0,Sergey Ignashevich,USSR,55,75,Defender,2,Russia
Korea Republic,1.88,"20 June, 1982",0,1,0,0,1,Moscow,349032,1,0,0,0,0,Vasily Berezutskiy,USSR,58,83,Defender,3,Russia
Korea Republic,1.82,"22 January, 1987",0,1,0,1,1,Moscow,514875,5,0,0,0,0,Dmitry Kombarov,USSR,38,73,Defender,3,Russia
Korea Republic,1.82,"27 January, 1987",0,1,2,1,1,Millerovo,589004,1,3,2,0,0,Denis Glushakov,USSR,18,72,Midfielder,4,Russia
Korea Republic,1.78,"19 July, 1984",0,0,0,0,1,Moscow,415208,7,0,2,0,0,Alexander Samedov,USSR,34,75,Forward,3,Russia
Korea Republic,1.76,"22 April, 1986",0,0,1,1,1,Nakhodka,442366,1,1,2,0,0,Viktor Fayzulin,USSR,40,72,Midfielder,4,Russia
Korea Republic,1.80,"20 August, 1983",0,1,0,0,1,Tambov,349037,1,0,0,0,0,Yury Zhirkov,USSR,18,75,Forward,2,Russia
Korea Republic,1.76,"29 July, 1990",0,0,1,0,0,Nizhny Tagil,649698,1,1,0,0,0,Oleg Shatov,USSR,19,64,Midfielder,1,Russia
Korea Republic,1.82,"19 March, 1991",0,0,1,1,3,Moscow,514873,1,6,0,0,0,Alexander Kokorin,USSR,18,79,Forward,1,Russia
Korea Republic,1.76,"17 May, 1984",0,0,1,1,1,St. Petersburg,415166,0,0,0,0,0,Igor Denisov,USSR,18,70,Midfielder,0,Russia
Korea Republic,1.78,"17 June, 1990",0,0,0,1,2,Beslan,481182,0,1,0,0,0,Alan Dzagoev,USSR,13,70,Midfielder,0,Russia
Korea Republic,1.75,"27 November, 1982",0,0,0,1,1,Kingisepp,367842,0,1,0,1,0,Aleksandr Kerzhakov,USSR,2,76,Forward,0,Russia
Korea Republic,1.78,"18 February, 1989",0,0,0,0,0,Kingisepp,415170,0,0,0,0,0,Alexey Ionov,USSR,0,68,Forward,0,Russia
Korea Republic,1.79,"27 April, 1991",0,0,0,0,0,Moscow,482127,0,0,0,0,0,Georgy Shchennikov,USSR,0,69,Defender,0,Russia
Korea Republic,1.84,"22 May, 1987",0,0,0,0,0,Ulan-Ude,514872,0,0,0,0,0,Vladimir Granat,USSR,0,78,Defender,0,Russia
Korea Republic,1.84,"14 July, 1991",0,0,0,0,0,St. Petersburg,566706,0,0,0,0,0,Maksim Kanunnikov,USSR,0,77,Forward,0,Russia
Korea Republic,1.85,"25 December, 1986",0,0,0,0,0,Petrozavodsk,589686,0,0,0,0,0,Aleksei Kozlov,USSR,0,78,Defender,0,Russia
Korea Republic,1.83,"25 January, 1993",0,0,0,0,0,Kingisepp,589810,0,0,0,0,0,Pavel Mogilevets,Russia,0,70,Midfielder,0,Russia
Korea Republic,1.91,"24 March, 1989",0,0,0,0,0,Moscow,709617,0,0,0,0,0,Andrey Semenov,USSR,0,86,Defender,0,Russia
Russia,1.80,"24 December, 1986",0,0,1,0,0,Seoul,650483,0,0,0,0,0,Yong Lee,South Korea,44,74,Defender,4,Korea Republic
Russia,1.87,"27 February, 1990",0,4,0,1,1,Jeonju,540414,0,0,3,0,0,Kim Young-Gwon,South Korea,57,74,Defender,7,Korea Republic
Russia,1.88,"12 August, 1989",0,0,0,1,1,Jeju,583083,0,0,1,0,0,Jeong-Ho Hong,South Korea,36,77,Defender,2,Korea Republic
Russia,1.82,"13 February, 1990",0,2,1,0,0,Suwon,583088,2,0,1,0,0,Suk-Young Yun,South Korea,36,74,Defender,4,Korea Republic
Russia,1.86,"24 January, 1989",0,1,3,1,1,Gwanju,473962,2,1,3,0,0,Sung-Yueng Ki,South Korea,67,79,Midfielder,4,Korea Republic
Russia,1.80,"2 July, 1988",0,1,0,0,1,Seoul,473961,1,0,0,0,0,Chung-Yong Lee,South Korea,24,69,Midfielder,0,Korea Republic
Russia,1.83,"19 April, 1990",0,2,3,0,0,Seoul,540313,0,1,1,0,0,Kook-Young Han,South Korea,47,74,Midfielder,1,Korea Republic
Russia,1.82,"27 February, 1989",0,0,3,1,2,Chungju,537368,0,2,3,0,0,Ja-Cheol Koo,South Korea,28,75,Forward,1,Korea Republic
Russia,1.83,"10 July, 1985",0,1,1,0,0,Daegu,476950,0,2,0,0,0,Chu-Young Park,South Korea,14,70,Forward,1,Korea Republic
Russia,1.83,"8 July, 1992",0,3,0,1,3,Chuncheon,568442,0,1,2,0,0,Heung-Min Son,South Korea,18,76,Midfielder,3,Korea Republic
Russia,1.82,"27 June, 1989",0,0,0,0,0,Cheongju,618251,0,0,0,0,0,Hwang Seok-Ho,South Korea,8,80,Defender,0,Korea Republic
Russia,1.78,"6 October, 1989",0,0,0,0,0,Gurye,540398,0,0,0,0,0,Bo-Kyung Kim,South Korea,5,73,Midfielder,0,Korea Republic
Russia,1.77,"11 April, 1985",0,0,1,1,1,Incheon,461735,2,0,0,1,0,Keun-Ho Lee,South Korea,12,75,Forward,0,Korea Republic
Russia,1.74,"16 January, 1987",0,0,0,0,0,Seoul,390097,0,0,0,0,0,Joo-Ho Park,South Korea,0,69,Defender,0,Korea Republic
Russia,1.79,"12 September, 1985",0,0,0,0,0,Busan,461729,0,0,0,0,0,Chang-Soo Kim,South Korea,0,74,Defender,0,Korea Republic
Russia,1.85,"8 July, 1981",0,0,0,0,0,Chilgok,481764,0,0,0,0,0,Tae-Hwi Kwak,South Korea,0,80,Defender,0,Korea Republic
Russia,1.82,"2 March, 1985",0,0,0,0,0,Incheon,487107,0,0,0,0,0,Ha Dae-Sung,South Korea,0,73,Midfielder,0,Korea Republic
Russia,1.96,"14 April, 1988",0,0,0,0,0,Gwacheon,537371,0,0,0,0,0,Shin-Wook Kim,South Korea,0,94,Forward,0,Korea Republic
Russia,1.86,"28 May, 1991",0,0,0,0,0,Jeju,583329,0,0,0,0,0,Dong-Won Ji,South Korea,0,77,Midfielder,0,Korea Republic
Russia,1.80,"10 March, 1989",0,0,0,0,0,Seongnam,618254,0,0,0,0,0,Park Jong-Woo,South Korea,0,74,Midfielder,0,Korea Republic
Korea Republic,1.85,"8 April, 1986",0,0,0,0,0,Vidnoye,348949,0,0,0,0,0,Igor Akinfeev,USSR,0,71,Goalkeeper,0,Russia
Korea Republic,1.92,"19 September, 1980",0,0,0,0,0,Shebekino,481280,0,0,0,0,0,Sergey Ryzhikov,USSR,0,92,Goalkeeper,0,Russia
Korea Republic,1.86,"26 May, 1990",0,0,0,0,0,Vladimir,541993,0,0,0,0,0,Yury Lodygin,USSR,0,77,Goalkeeper,0,Russia
Russia,1.99,"2 April, 1989",0,0,0,0,0,Seoul,583081,0,0,0,0,0,Bum-Young Lee,South Korea,0,90,Goalkeeper,0,Korea Republic
Russia,1.87,"30 September, 1990",0,0,0,0,0,Ulsan,583084,0,0,0,0,0,Kim Seung-Gyu,South Korea,0,80,Goalkeeper,0,Korea Republic
Netherlands,1.85,"15 August, 1989",1,0,2,0,0,Adelaide,406401,2,1,2,0,0,Ryan McGowan,Australia,45,75,Defender,5,Australia
Netherlands,1.83,"13 August, 1984",0,2,0,0,0,Sydney,493555,0,2,0,0,0,Alex Wilkinson,Australia,47,85,Defender,8,Australia
Netherlands,1.88,"27 June, 1988",0,0,0,1,1,Geelong,357416,0,3,3,0,0,Matthew Spiranovic,Australia,53,87,Defender,9,Australia
Netherlands,1.79,"29 June, 1991",0,2,2,0,0,Melbourne,569619,5,3,2,0,0,Jason Davidson,Australia,28,74,Defender,12,Australia
Netherlands,1.88,"3 August, 1984",0,0,0,2,2,Sydney,481609,0,0,0,1,0,Mile Jedinak,Australia,29,78,Midfielder,13,Australia
Netherlands,1.74,"11 January, 1983",0,0,0,0,0,Brisbane,495207,1,2,1,0,0,Matt McKay,Australia,35,65,Midfielder,7,Australia
Netherlands,1.81,"4 February, 1991",0,2,1,2,2,Melbourne,539492,1,2,5,0,0,Mathew Leckie,Australia,24,81,Forward,5,Australia
Netherlands,1.82,"11 February, 1980",0,0,0,1,2,Melbourne,346537,1,1,2,0,0,Mark Bresciano,Australia,24,75,Midfielder,3,Australia
Netherlands,1.70,"10 December, 1991",0,1,2,0,0,Southport,540807,6,1,2,0,0,Tommy Oar,Australia,9,73,Midfielder,1,Australia
Netherlands,1.80,"6 December, 1979",0,0,1,1,2,Sydney,346168,1,3,1,1,1,Tim Cahill,Australia,16,75,Forward,4,Australia
Netherlands,1.72,"2 June, 1993",0,1,0,0,0,Perth,634282,0,0,0,0,0,Adam Taggart,Australia,0,69,Forward,0,Australia
Netherlands,1.80,"14 June, 1992",0,0,0,0,0,Cairns,569853,0,0,2,0,0,Ben Halloran,Australia,2,79,Forward,1,Australia
Netherlands,1.67,"8 January, 1989",0,0,0,1,1,Sydney,400424,2,0,2,0,0,Oliver Bozanic,Australia,9,77,Midfielder,1,Australia
Netherlands,1.77,"3 July, 1988",0,0,0,0,0,Adelaide,349901,0,0,0,0,0,James Troisi,Australia,0,81,Midfielder,0,Australia
Netherlands,1.85,"8 April, 1987",0,0,0,0,0,Osijek,397447,0,0,0,0,0,Dario Vidosic,Yugoslavia,0,74,Midfielder,0,Australia
Netherlands,1.80,"15 May, 1989",0,0,0,0,0,Sydney,490027,0,0,0,0,0,James Holland,Australia,0,76,Midfielder,0,Australia
Netherlands,1.84,"28 July, 1992",0,0,0,0,0,Melbourne,544205,0,0,0,0,0,Bailey Wright,Australia,0,85,Defender,0,Australia
Netherlands,1.76,"25 September, 1992",0,0,0,0,0,Sydney,618613,0,0,0,0,0,Massimo Luongo,Australia,0,75,Midfielder,0,Australia
Australia,1.90,"5 February, 1992",0,2,0,0,0,Ouderkerk aan den IJssel,523580,0,0,1,0,0,Stefan De Vrij,Netherlands,51,78,Defender,11,Netherlands
Australia,1.90,"16 February, 1985",0,2,1,0,1,Hensbroek,348219,0,0,1,0,0,Ron Vlaar,Netherlands,39,79,Defender,11,Netherlands
Australia,1.86,"8 February, 1992",0,0,1,0,0,Barreiro,551147,0,2,3,0,0,Bruno Martins Indi,Portugal,24,76,Defender,4,Netherlands
Australia,1.86,"22 July, 1989",0,0,2,0,0,Leidschendam,443126,1,4,1,0,0,Daryl Janmaat,Netherlands,36,80,Defender,14,Netherlands
Australia,1.74,"13 September, 1987",1,0,0,0,0,Toronto,348270,0,1,0,0,0,Jonathan De Guzmán,Canada,33,65,Midfielder,5,Netherlands
Australia,1.71,"9 June, 1984",0,0,1,2,2,Utrecht,348116,4,2,0,0,0,Wesley Sneijder,Netherlands,40,67,Midfielder,4,Netherlands
Australia,1.74,"30 November, 1984",0,0,4,1,1,Amsterdam,345537,0,2,1,0,0,Nigel De Jong,Netherlands,27,72,Midfielder,16,Netherlands
Australia,1.80,"9 March, 1990",0,0,0,0,0,Amsterdam,482753,2,2,2,0,0,Daley Blind,Netherlands,45,72,Defender,9,Netherlands
Australia,1.84,"6 August, 1983",0,0,0,4,4,Rotterdam,346086,2,4,3,1,1,Robin Van Persie,Netherlands,10,71,Forward,0,Netherlands
Australia,1.80,"23 January, 1984",0,0,0,5,5,Bedum,330393,3,2,2,1,0,Arjen Robben,Netherlands,14,80,Forward,1,Netherlands
Australia,1.78,"24 November, 1987",0,0,0,1,1,Amsterdam,348308,0,0,2,0,0,Jeremain Lens,Netherlands,0,73,Forward,0,Netherlands
Australia,1.75,"11 November, 1990",0,0,0,0,0,Rotterdam,381448,0,3,1,0,0,Georginio Wijnaldum,Netherlands,3,74,Midfielder,1,Netherlands
Australia,1.77,"13 February, 1994",1,0,1,1,1,Moordrecht,587719,2,3,1,1,0,Memphis Depay,Netherlands,19,78,Forward,0,Netherlands
Australia,1.84,"22 July, 1980",0,0,0,0,0,Leiden,346090,0,0,0,0,0,Dirk Kuyt,Netherlands,0,84,Forward,0,Netherlands
Australia,1.87,"12 August, 1983",0,0,0,0,0,Voor-Drempt,348048,0,0,0,0,0,Klaas-Jan Huntelaar,Netherlands,0,78,Forward,0,Netherlands
Australia,1.78,"1 September, 1983",0,0,0,0,0,Kronenberg,348199,0,0,0,0,0,Paul Verhaegh,Netherlands,0,72,Defender,0,Netherlands
Australia,1.88,"5 January, 1990",0,0,0,0,0,Zoetermeer,421720,0,0,0,0,0,Leroy Fer,Netherlands,0,79,Midfielder,0,Netherlands
Australia,1.69,"27 June, 1991",0,0,0,0,0,Haarlem,551140,0,0,0,0,0,Jordy Clasie,Netherlands,0,68,Midfielder,0,Netherlands
Australia,1.83,"14 February, 1994",0,0,0,0,0,Fribourg,635841,0,0,0,0,0,Terence Kongolo,Switzerland,0,70,Defender,0,Netherlands
Australia,1.83,"15 January, 1992",0,0,0,0,0,Velsen,644865,0,0,0,0,0,Joel Veltman,Netherlands,0,73,Defender,0,Netherlands
Netherlands,1.81,"8 April, 1992",0,0,0,0,0,Plumpton,634279,0,0,0,0,0,Maty Ryan,Australia,0,73,Goalkeeper,0,Australia
Netherlands,1.86,"12 June, 1981",0,0,0,0,0,Melbourne,481610,0,0,0,0,0,Eugene Galekovic,Australia,0,91,Goalkeeper,0,Australia
Netherlands,1.91,"22 August, 1988",0,0,0,0,0,Emerald,539545,0,0,0,0,0,Mitch Langerak,Australia,0,81,Goalkeeper,0,Australia
Australia,1.93,"3 April, 1988",0,0,0,0,0,The Hague,346316,0,0,0,0,0,Tim Krul,Netherlands,0,84,Goalkeeper,0,Netherlands
Australia,1.83,"20 October, 1983",0,0,0,0,0,IJsselstein,348335,0,0,0,0,0,Michel Vorm,Netherlands,0,84,Goalkeeper,0,Netherlands
Chile,1.78,"28 August, 1989",0,0,0,0,0,Pamplona,378639,2,2,0,0,0,César Azpilicueta,Spain,56,70,Defender,6,Spain
Chile,1.90,"2 September, 1988",0,0,1,0,0,Estella-Lizarra,348840,0,1,1,0,0,Javi Martínez,Spain,45,81,Midfielder,6,Spain
Chile,1.83,"30 March, 1986",0,0,1,3,4,Camas,348704,0,2,2,0,0,Sergio Ramos,Spain,53,75,Defender,18,Spain
