nome,adversario,Altura,Cartões Amarelos,Assistências,Assistências - Média,Bloqueios,Bloqueios - Média,Carrinhos,Carrinhos - Média,Chutes Certos,Chutes Certos - Média,Chutes ao gol,Chutes ao gol - Média,Cruzamentos,Cruzamentos - Média,Faltas Cometidas,Faltas Cometidas - Média,Faltas Sofridas,Faltas Sofridas - Média,Gols,Gols - Média,Impedimentos,Impedimentos - Média,Jogos,Passes,Passes - Média,Peso,posicao,Roubadas,Roubadas - Média,time,Cartões Vermelhos,Chutes convertidos em gols (%),Acerto de chutes (%),Idade
Memphis Depay,México,1.77,0.0,0,0.0,0,0.0,0,0.0,1,0.0,2,0.0,3,0.0,0,0.0,3,0.0,0,0.0,0,0.0,0.0,13,0.0,78,Forward,0,0.0,Holanda,0.0,0.0,0.5,20
Memphis Depay,Chile,1.77,0.0,0,0.0,0,0.0,0,0.0,2,0.0,2,0.0,0,0.0,0,0.0,1,0.0,1,0.0,0,0.0,0.0,2,0.0,78,Forward,1,0.0,Holanda,0.0,0.5,1.0,20
Memphis Depay,Espanha,1.77,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,78,Forward,0,0.0,Holanda,0.0,inf,inf,20
Memphis Depay,Austrália,1.77,0.0,1,0.0,0,0.0,1,0.0,1,0.0,1,0.0,2,0.0,3,0.0,1,0.0,1,0.0,0,0.0,0.0,19,0.0,78,Forward,0,0.0,Holanda,0.0,1.0,1.0,20
Alexander Mejía,C. Marfim,1.79,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,78,Midfielder,1,0.0,Colômbia,0.0,inf,inf,25
Alexander Mejía,Japão,1.79,0.0,0,0.0,4,0.0,2,0.0,0,0.0,0,0.0,0,0.0,3,0.0,0,0.0,0,0.0,0,0.0,0.0,21,0.0,78,Midfielder,10,0.0,Colômbia,0.0,inf,inf,25
Alexander Mejía,Grécia,1.79,0.0,0,0.0,0,0.0,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,7,0.0,78,Midfielder,3,0.0,Colômbia,0.0,inf,inf,25
Alexander Mejía,Uruguai,1.79,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0.0,3,0.0,78,Midfielder,0,0.0,Colômbia,0.0,inf,inf,25
Paul Pogba,Equador,1.92,1.0,0,0.0,0,0.0,1,0.0,4,0.0,7,0.0,6,0.0,0,0.0,2,0.0,0,0.0,0,0.0,0.0,65,0.0,80,Midfielder,6,0.0,França,0.0,0.0,0.5714285714285714,21
Paul Pogba,Suíça,1.92,1.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0.0,12,0.0,80,Midfielder,1,0.0,França,0.0,inf,inf,21
Paul Pogba,Honduras,1.92,1.0,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,1,0.0,3,0.0,0,0.0,0,0.0,0.0,43,0.0,80,Midfielder,4,0.0,França,0.0,inf,inf,21
Paul Pogba,Nigéria,1.92,1.0,0,0.0,0,0.0,2,0.0,3,0.0,3,0.0,1,0.0,2,0.0,2,0.0,1,0.0,0,0.0,0.0,51,0.0,80,Midfielder,7,0.0,França,0.0,0.3333333333333333,1.0,21
Paul Pogba,Alemanha,1.92,1.0,0,0.0,0,0.0,2,0.0,0,0.0,0,0.0,1,0.0,2,0.0,2,0.0,0,0.0,0,0.0,0.0,25,0.0,80,Midfielder,5,0.0,França,0.0,inf,inf,21
Denis Glushakov,Argélia,1.82,0.0,0,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0.0,23,0.0,72,Midfielder,7,0.0,Rússia,0.0,inf,inf,27
Denis Glushakov,Bélgica,1.82,0.0,0,0.0,0,0.0,1,0.0,1,0.0,3,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0.0,24,0.0,72,Midfielder,12,0.0,Rússia,0.0,0.0,0.3333333333333333,27
Denis Glushakov,Coreia,1.82,0.0,0,0.0,1,0.0,2,0.0,1,0.0,1,0.0,1,0.0,3,0.0,2,0.0,0,0.0,0,0.0,0.0,18,0.0,72,Midfielder,4,0.0,Rússia,0.0,0.0,1.0,27
Bernard,Camarões,1.66,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,52,Forward,0,0.0,Brasil,0.0,inf,inf,21
Bernard,Croácia,1.66,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,9,0.0,52,Forward,2,0.0,Brasil,0.0,inf,inf,21
Bernard,México,1.66,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0.0,11,0.0,52,Forward,0,0.0,Brasil,0.0,inf,inf,21
Bernard,Chile,1.66,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,52,Forward,0,0.0,Brasil,0.0,inf,inf,21
Aleksei Kozlov,Argélia,1.85,1.0,0,0.0,3,0.0,2,0.0,0,0.0,0,0.0,0,0.0,3,0.0,0,0.0,0,0.0,0,0.0,0.0,37,0.0,78,Defender,11,0.0,Rússia,0.0,inf,inf,27
Aleksei Kozlov,Bélgica,1.85,1.0,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,2,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0.0,21,0.0,78,Defender,4,0.0,Rússia,0.0,inf,inf,27
Aleksei Kozlov,Coreia,1.85,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,78,Defender,0,0.0,Rússia,0.0,inf,inf,27
Pavel Mogilevets,Argélia,1.83,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,70,Midfielder,0,0.0,Rússia,0.0,inf,inf,21
Pavel Mogilevets,Bélgica,1.83,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,70,Midfielder,0,0.0,Rússia,0.0,inf,inf,21
Pavel Mogilevets,Coreia,1.83,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,70,Midfielder,0,0.0,Rússia,0.0,inf,inf,21
Rahman Ahmadi,Bósnia,1.82,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,77,Goalkeeper,0,0.0,Irã,0.0,inf,inf,33
Rahman Ahmadi,Argentina,1.82,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,77,Goalkeeper,0,0.0,Irã,0.0,inf,inf,33
Rahman Ahmadi,Nigéria,1.82,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,77,Goalkeeper,0,0.0,Irã,0.0,inf,inf,33
Ismael Diomande,Colômbia,1.80,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,75,Midfielder,0,0.0,C. Marfim,0.0,inf,inf,21
Ismael Diomande,Grécia,1.80,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,2,0.0,75,Midfielder,0,0.0,C. Marfim,0.0,inf,inf,21
Ismael Diomande,Japão,1.80,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,75,Midfielder,0,0.0,C. Marfim,0.0,inf,inf,21
Brayan Beckeles,Suíça,1.86,0.0,0,0.0,0,0.0,1,0.0,0,0.0,2,0.0,3,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0.0,42,0.0,80,Defender,7,0.0,Honduras,0.0,0.0,0.0,28
Brayan Beckeles,Equador,1.86,0.0,1,0.0,0,0.0,3,0.0,1,0.0,1,0.0,3,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0.0,16,0.0,80,Defender,3,0.0,Honduras,0.0,0.0,1.0,28
Brayan Beckeles,França,1.86,0.0,0,0.0,1,0.0,2,0.0,0,0.0,1,0.0,0,0.0,2,0.0,0,0.0,0,0.0,0,0.0,0.0,30,0.0,80,Defender,4,0.0,Honduras,0.0,0.0,0.0,28
Johnny Acosta,Itália,1.75,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,78,Defender,0,0.0,Costa Rica,0.0,inf,inf,30
Johnny Acosta,Inglaterra,1.75,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,78,Defender,0,0.0,Costa Rica,0.0,inf,inf,30
Johnny Acosta,Uruguai,1.75,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,78,Defender,0,0.0,Costa Rica,0.0,inf,inf,30
Johnny Acosta,Grécia,1.75,0.0,0,0.0,0,0.0,3,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,8,0.0,78,Defender,0,0.0,Costa Rica,0.0,inf,inf,30
Óscar Duarte,Itália,1.84,1.0,0,0.0,2,0.0,3,0.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0.0,25,0.0,85,Defender,4,0.0,Costa Rica,1.0,0.0,0.0,25
Óscar Duarte,Inglaterra,1.84,1.0,0,0.0,0,0.0,2,0.0,0,0.0,0,0.0,0,0.0,2,0.0,0,0.0,0,0.0,0,0.0,0.0,41,0.0,85,Defender,7,0.0,Costa Rica,1.0,inf,inf,25
Óscar Duarte,Uruguai,1.84,1.0,0,0.0,1,0.0,3,0.0,2,0.0,2,0.0,0,0.0,3,0.0,1,0.0,1,0.0,0,0.0,0.0,45,0.0,85,Defender,6,0.0,Costa Rica,1.0,0.5,1.0,25
Óscar Duarte,Grécia,1.84,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,3,0.0,0,0.0,0,0.0,0,0.0,0.0,35,0.0,85,Defender,2,0.0,Costa Rica,1.0,inf,inf,25
Aron Johannsson,Alemanha,1.82,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,75,Forward,0,0.0,Estados Unidos,0.0,inf,inf,23
Aron Johannsson,Portugal,1.82,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,75,Forward,0,0.0,Estados Unidos,0.0,inf,inf,23
Aron Johannsson,Gana,1.82,0.0,0,0.0,0,0.0,0,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,9,0.0,75,Forward,0,0.0,Estados Unidos,0.0,0.0,1.0,23
Aron Johannsson,Bélgica,1.82,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,75,Forward,0,0.0,Estados Unidos,0.0,inf,inf,23
Josip Drmic,Honduras,1.82,0.0,2,0.0,0,0.0,0,0.0,3,0.0,3,0.0,4,0.0,1,0.0,2,0.0,0,0.0,0,0.0,0.0,12,0.0,70,Forward,4,0.0,Suíça,0.0,0.0,1.0,21
Josip Drmic,França,1.82,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,2,0.0,70,Forward,0,0.0,Suíça,0.0,inf,inf,21
Josip Drmic,Equador,1.82,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0.0,11,0.0,70,Forward,1,0.0,Suíça,0.0,inf,inf,21
Josip Drmic,Argentina,1.82,0.0,0,0.0,1,0.0,0,0.0,1,0.0,2,0.0,0,0.0,3,0.0,3,0.0,0,0.0,0,0.0,0.0,7,0.0,70,Forward,1,0.0,Suíça,0.0,0.0,0.5,21
John Brooks,Alemanha,1.93,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,78,Defender,0,0.0,Estados Unidos,0.0,inf,inf,21
John Brooks,Portugal,1.93,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,78,Defender,0,0.0,Estados Unidos,0.0,inf,inf,21
John Brooks,Gana,1.93,0.0,0,0.0,2,0.0,0,0.0,1,0.0,1,0.0,0,0.0,0,0.0,1,0.0,1,0.0,0,0.0,0.0,12,0.0,78,Defender,2,0.0,Estados Unidos,0.0,1.0,1.0,21
John Brooks,Bélgica,1.93,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,78,Defender,0,0.0,Estados Unidos,0.0,inf,inf,21
Joel Campbell,Itália,1.78,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,2,0.0,1,0.0,1,0.0,0,0.0,2,0.0,0.0,12,0.0,69,Forward,2,0.0,Costa Rica,0.0,inf,inf,22
Joel Campbell,Inglaterra,1.78,0.0,0,0.0,0,0.0,2,0.0,0,0.0,1,0.0,2,0.0,2,0.0,4,0.0,0,0.0,0,0.0,0.0,21,0.0,69,Forward,2,0.0,Costa Rica,0.0,0.0,0.0,22
Joel Campbell,Uruguai,1.78,0.0,1,0.0,0,0.0,0,0.0,1,0.0,4,0.0,2,0.0,1,0.0,7,0.0,1,0.0,2,0.0,0.0,20,0.0,69,Forward,3,0.0,Costa Rica,0.0,0.25,0.25,22
Joel Campbell,Grécia,1.78,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,1,0.0,5,0.0,7,0.0,0,0.0,0,0.0,0.0,24,0.0,69,Forward,2,0.0,Costa Rica,0.0,inf,inf,22
Diego Calvo,Itália,1.78,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,71,Midfielder,0,0.0,Costa Rica,0.0,inf,inf,23
Diego Calvo,Inglaterra,1.78,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,71,Midfielder,0,0.0,Costa Rica,0.0,inf,inf,23
Diego Calvo,Uruguai,1.78,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,71,Midfielder,0,0.0,Costa Rica,0.0,inf,inf,23
Diego Calvo,Grécia,1.78,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,71,Midfielder,0,0.0,Costa Rica,0.0,inf,inf,23
Yeltsin Tejeda,Itália,1.79,1.0,0,0.0,0,0.0,5,0.0,0,0.0,0,0.0,1,0.0,2,0.0,0,0.0,0,0.0,0,0.0,0.0,28,0.0,66,Midfielder,3,0.0,Costa Rica,0.0,inf,inf,22
Yeltsin Tejeda,Inglaterra,1.79,1.0,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0.0,49,0.0,66,Midfielder,6,0.0,Costa Rica,0.0,inf,inf,22
Yeltsin Tejeda,Uruguai,1.79,1.0,0,0.0,0,0.0,8,0.0,0,0.0,0,0.0,0,0.0,2,0.0,1,0.0,0,0.0,0,0.0,0.0,28,0.0,66,Midfielder,6,0.0,Costa Rica,0.0,inf,inf,22
Yeltsin Tejeda,Grécia,1.79,1.0,0,0.0,0,0.0,2,0.0,0,0.0,0,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0.0,26,0.0,66,Midfielder,4,0.0,Costa Rica,0.0,inf,inf,22
Kenneth Omeruo,Bósnia,1.85,1.0,0,0.0,1,0.0,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,22,0.0,71,Defender,16,0.0,Nigéria,0.0,inf,inf,20
Kenneth Omeruo,Argentina,1.85,1.0,0,0.0,0,0.0,2,0.0,0,0.0,0,0.0,0,0.0,2,0.0,1,0.0,0,0.0,0,0.0,0.0,28,0.0,71,Defender,5,0.0,Nigéria,0.0,inf,inf,20
Kenneth Omeruo,Irã,1.85,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,2,0.0,0,0.0,0,0.0,0.0,55,0.0,71,Defender,9,0.0,Nigéria,0.0,inf,inf,20
Kenneth Omeruo,França,1.85,1.0,0,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,32,0.0,71,Defender,5,0.0,Nigéria,0.0,inf,inf,20
Uche Nwofor,Bósnia,1.77,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,75,Forward,0,0.0,Nigéria,0.0,inf,inf,22
Uche Nwofor,Argentina,1.77,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,3,0.0,75,Forward,0,0.0,Nigéria,0.0,inf,inf,22
Uche Nwofor,Irã,1.77,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,75,Forward,0,0.0,Nigéria,0.0,inf,inf,22
Uche Nwofor,França,1.77,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,75,Forward,0,0.0,Nigéria,0.0,inf,inf,22
Ramón Azeez,Bósnia,1.70,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,70,Midfielder,0,0.0,Nigéria,0.0,inf,inf,21
Ramón Azeez,Argentina,1.70,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,70,Midfielder,0,0.0,Nigéria,0.0,inf,inf,21
Ramón Azeez,Irã,1.70,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.0,0,0.0,2,0.0,0,0.0,0,0.0,0.0,40,0.0,70,Midfielder,3,0.0,Nigéria,0.0,inf,inf,21
Ramón Azeez,França,1.70,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,70,Midfielder,0,0.0,Nigéria,0.0,inf,inf,21
Edgar Salli,Croácia,1.63,1.0,0,0.0,0,0.0,2,0.0,0,0.0,0,0.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,7,0.0,64,Midfielder,1,0.0,Camarões,0.0,inf,inf,21
Edgar Salli,Brasil,1.63,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.0,2,0.0,0,0.0,0,0.0,0.0,10,0.0,64,Midfielder,0,0.0,Camarões,0.0,inf,inf,21
Edgar Salli,México,1.63,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,64,Midfielder,0,0.0,Camarões,0.0,inf,inf,21
Riyad Mahrez,Rússia,1.79,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,66,Forward,0,0.0,Argélia,0.0,inf,inf,23
Riyad Mahrez,Coreia,1.79,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,66,Forward,0,0.0,Argélia,0.0,inf,inf,23
Riyad Mahrez,Bélgica,1.79,0.0,0,0.0,0,0.0,3,0.0,0,0.0,1,0.0,1,0.0,3,0.0,3,0.0,0,0.0,0,0.0,0.0,11,0.0,66,Forward,3,0.0,Argélia,0.0,0.0,0.0,23
Riyad Mahrez,Alemanha,1.79,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,66,Forward,0,0.0,Argélia,0.0,inf,inf,23
Álex Ibarra,França,1.71,0.0,0,0.0,0,0.0,0,0.0,2,0.0,2,0.0,1,0.0,2,0.0,1,0.0,0,0.0,0,0.0,0.0,4,0.0,70,Midfielder,1,0.0,Equador,0.0,0.0,1.0,23
Álex Ibarra,Honduras,1.71,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,70,Midfielder,0,0.0,Equador,0.0,inf,inf,23
Álex Ibarra,Suíça,1.71,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,70,Midfielder,0,0.0,Equador,0.0,inf,inf,23
Andrey Eshchenko,Argélia,1.77,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,62,Defender,0,0.0,Rússia,0.0,inf,inf,30
Andrey Eshchenko,Bélgica,1.77,0.0,0,0.0,1,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,11,0.0,62,Defender,0,0.0,Rússia,0.0,0.0,0.0,30
Andrey Eshchenko,Coreia,1.77,0.0,1,0.0,0,0.0,4,0.0,2,0.0,2,0.0,4,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0.0,61,0.0,62,Defender,1,0.0,Rússia,0.0,0.0,1.0,30
Luis Neto,Gana,1.86,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,71,Defender,0,0.0,Portugal,0.0,inf,inf,26
Luis Neto,Estados Unidos,1.86,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,71,Defender,0,0.0,Portugal,0.0,inf,inf,26
Luis Neto,Alemanha,1.86,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,71,Defender,0,0.0,Portugal,0.0,inf,inf,26
Víctor Ibarbo,C. Marfim,1.88,0.0,0,0.0,0,0.0,2,0.0,0,0.0,0,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0.0,9,0.0,78,Forward,1,0.0,Colômbia,0.0,inf,inf,24
Víctor Ibarbo,Japão,1.88,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,78,Forward,0,0.0,Colômbia,0.0,inf,inf,24
Víctor Ibarbo,Grécia,1.88,0.0,0,0.0,0,0.0,4,0.0,0,0.0,0,0.0,1,0.0,4,0.0,3,0.0,0,0.0,0,0.0,0.0,17,0.0,78,Forward,3,0.0,Colômbia,0.0,inf,inf,24
Víctor Ibarbo,Uruguai,1.88,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,78,Forward,0,0.0,Colômbia,0.0,inf,inf,24
Emmanuel Emenike,Bósnia,1.82,0.0,1,0.0,0,0.0,2,0.0,3,0.0,4,0.0,2,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0.0,24,0.0,90,Forward,5,0.0,Nigéria,0.0,0.0,0.75,27
Emmanuel Emenike,Argentina,1.82,0.0,1,0.0,1,0.0,0,0.0,0,0.0,1,0.0,1,0.0,2,0.0,1,0.0,0,0.0,1,0.0,0.0,18,0.0,90,Forward,2,0.0,Nigéria,0.0,0.0,0.0,27
Emmanuel Emenike,Irã,1.82,0.0,0,0.0,1,0.0,2,0.0,0,0.0,2,0.0,3,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0.0,8,0.0,90,Forward,1,0.0,Nigéria,0.0,0.0,0.0,27
Emmanuel Emenike,França,1.82,0.0,0,0.0,0,0.0,0,0.0,2,0.0,4,0.0,2,0.0,0,0.0,1,0.0,0,0.0,2,0.0,0.0,11,0.0,90,Forward,0,0.0,Nigéria,0.0,0.0,0.5,27
Oliver Zelenika,Camarões,1.91,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,82,Goalkeeper,0,0.0,Croácia,0.0,inf,inf,21
Oliver Zelenika,México,1.91,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,82,Goalkeeper,0,0.0,Croácia,0.0,inf,inf,21
Oliver Zelenika,Brasil,1.91,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,82,Goalkeeper,0,0.0,Croácia,0.0,inf,inf,21
Marcelo Brozovic,Camarões,1.81,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,68,Midfielder,0,0.0,Croácia,0.0,inf,inf,21
Marcelo Brozovic,México,1.81,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,68,Midfielder,0,0.0,Croácia,0.0,inf,inf,21
Marcelo Brozovic,Brasil,1.81,0.0,0,0.0,0,0.0,2,0.0,1,0.0,2,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0.0,13,0.0,68,Midfielder,1,0.0,Croácia,0.0,0.0,0.5,21
Mattia De Sciglio,Costa Rica,1.79,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,74,Defender,0,0.0,Itália,0.0,inf,inf,21
Mattia De Sciglio,Uruguai,1.79,1.0,0,0.0,2,0.0,0,0.0,0,0.0,0,0.0,9,0.0,3,0.0,0,0.0,0,0.0,0,0.0,0.0,31,0.0,74,Defender,3,0.0,Itália,0.0,inf,inf,21
